02Concordance	AverageTotalEdgeBetweennessCentrality	MutationFrequency1	MutationFrequency0	Overlap	MutationFrequency2	01Concordance	MutationFrequencyDifference	Type	AverageOverlapPMN	AverageSetScore	MutationFrequencyDifferenceRatio	AverageCombinedScore	TripletScore	Coverage	AverageAverageNodeClosenessCentrality	12Type	SetScore	Concordance	AverageAverageNodeClusteringCoefficient	RoundedLogPCov	CooccurrenceRatio	MutationFrequencies	Somatic	CombinedScore	12Concordance	AverageRoundedLogPCov	ID	GeneSet	Probability	TripletType	Gene0	Gene1	Gene2	AverageCoverage	01Type	02Type	AverageCooccurrenceRatio
False	0	5	6	3	11	False	1	Cooccurring	272.6666666666667	26.809336490952983	0.0625	104.60902093486159	17.932975017404846	16	0	Cooccurring	40.52042553168739	False	0	inf	0.1875	[6, 5, 11]	3	216.1089361689994	False	5.833333333333333	8351	set(['CACNA1H', 'FHOD3', 'HSPG2'])	4.4192405788650338e-15	CooccurringCooccurringCooccurring	CACNA1H	FHOD3	HSPG2	11	Cooccurring	Cooccurring	0.2733516483516484
False	0	7	6	3	5	False	1	Cooccurring	272.6666666666667	25.895980597454244	0.08333333333333333	77.64632785629904	12.523601267145006	12	0	Cooccurring	39.150391691439275	False	0	inf	0.25	[6, 7, 5]	3	156.6015667657571	False	6.2	8353	set(['CACNA1H', 'SMARCA1', 'FHOD3'])	2.0308307726588208e-16	CooccurringCooccurringCooccurring	CACNA1H	SMARCA1	FHOD3	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	6	6	3	5	False	0	Cooccurring	272.6666666666667	24.548665542924436	0.0	61.20736443714975	8.54056247960229	10	0	Cooccurring	37.78420445361848	False	0	inf	0.3	[6, 6, 5]	3	125.94734817872826	False	7.166666666666667	8354	set(['CACNA1H', 'C12orf35', 'FHOD3'])	1.4022391423460281e-19	CooccurringCooccurringCooccurring	CACNA1H	C12orf35	FHOD3	8	Cooccurring	Cooccurring	0.42658730158730157
False	0	5	6	3	5	False	1	Cooccurring	272.6666666666667	25.67154628802022	0.1	65.65894630380484	10.15344530471209	10	0	Cooccurring	38.813740227288235	False	0	inf	0.3	[6, 5, 5]	3	129.3791340909608	False	6.466666666666666	8355	set(['CACNA1H', 'PCDHB3', 'FHOD3'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	CACNA1H	PCDHB3	FHOD3	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	6	3	5	False	1	Cooccurring	272.6666666666667	25.709744831890713	0.1	65.75444266348107	10.168212783012539	10	0	Cooccurring	38.871038043093975	False	0	inf	0.3	[6, 5, 5]	3	129.57012681031327	False	6.466666666666666	8357	set(['CACNA1H', 'FHOD3', 'C7'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	CACNA1H	FHOD3	C7	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	6	3	7	False	1	Cooccurring	272.6666666666667	25.899555226215167	0.08333333333333333	77.65764751404195	12.525427018393863	12	0	Cooccurring	39.15575363458066	False	0	inf	0.25	[6, 5, 7]	3	156.62301453832265	False	6.2	8358	set(['CACNA1H', 'FHOD3', 'MYT1'])	2.0308307726588211e-16	CooccurringCooccurringCooccurring	CACNA1H	FHOD3	MYT1	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	5	6	3	6	False	1	Cooccurring	272.6666666666667	26.23867808976493	0.09090909090909091	72.90415619505809	11.572088284929857	11	0	Cooccurring	39.66443792990531	False	0	inf	0.2727272727272727	[6, 5, 6]	3	145.43627240965282	False	6.3	8360	set(['CACNA1H', 'FHOD3', 'DOCK1'])	6.6662522208531694e-17	CooccurringCooccurringCooccurring	CACNA1H	FHOD3	DOCK1	8	Cooccurring	Cooccurring	0.3611111111111111
False	0	5	6	3	5	False	1	Cooccurring	272.6666666666667	24.985189105573713	0.1	63.94305334768859	9.888101033147722	10	0	Cooccurring	37.78420445361848	False	0	inf	0.3	[6, 5, 5]	3	125.94734817872826	False	6.466666666666666	8366	set(['CACNA1H', 'ZAN', 'FHOD3'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	CACNA1H	ZAN	FHOD3	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	9	6	2	5	False	3	Cooccurring	356.5	22.961802192255533	0.23076923076923078	77.83040689428701	12.971734482381168	13	0	Cooccurring	39.194194787146195	False	0	inf	0.15384615384615385	[6, 9, 5]	3	254.76226611645026	False	6.0	8367	set(['CACNA1H', 'CALN1', 'FHOD3'])	1.1575015359777249e-15	CooccurringCooccurringCooccurring	CACNA1H	CALN1	FHOD3	10	Cooccurring	Cooccurring	0.29924242424242425
False	0	5	6	3	7	False	1	Cooccurring	272.6666666666667	26.319340297289354	0.08333333333333333	78.98696690577687	12.739833371899495	12	0	Cooccurring	39.78543124119194	False	0	inf	0.25	[6, 5, 7]	3	159.14172496476775	False	6.2	8368	set(['CACNA1H', 'FHOD3', 'SCN5A'])	2.0308307726588208e-16	CooccurringCooccurringCooccurring	CACNA1H	FHOD3	SCN5A	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	5	6	3	6	False	1	Cooccurring	272.6666666666667	26.267690968498446	0.09090909090909091	72.98635935146972	11.585136404995193	11	0	Cooccurring	39.70795724800558	False	0	inf	0.2727272727272727	[6, 5, 6]	3	145.59584324268712	False	6.3	8369	set(['CACNA1H', 'FHOD3', 'PTPRS'])	6.6662522208531694e-17	CooccurringCooccurringCooccurring	CACNA1H	FHOD3	PTPRS	8	Cooccurring	Cooccurring	0.3611111111111111
False	0	7	6	2	6	False	1	Cooccurring	356.5	24.373034378319492	0.08333333333333333	78.56678014899406	13.022118256739345	12	0	Cooccurring	40.833869566519965	False	0	inf	0.16666666666666666	[6, 7, 6]	3	245.0032173991198	False	6.033333333333334	8375	set(['DOCK8', 'SCN5A', 'TERT'])	8.0637635928726157e-16	CooccurringCooccurringCooccurring	DOCK8	SCN5A	TERT	9	Cooccurring	Cooccurring	0.3111111111111111
False	0	8	6	2	7	False	2	Cooccurring	356.5	23.263579723107544	0.14285714285714285	85.66117064647659	14.769167352840793	14	0	Cooccurring	40.24324752294034	False	0	inf	0.14285714285714285	[6, 8, 7]	3	281.7027326605824	False	5.8	8378	set(['TERT', 'ADCY1', 'SCN5A'])	6.2295063516573356e-15	CooccurringCooccurringCooccurring	TERT	ADCY1	SCN5A	11	Cooccurring	Cooccurring	0.27424242424242423
False	0	9	6	3	7	False	3	Cooccurring	254.0	27.183639539988828	0.1875	105.88087868895279	18.575592752447857	16	0	Cooccurring	41.13052995381118	False	0	inf	0.1875	[6, 9, 7]	3	219.3628264203263	False	5.7	8380	set(['DOCK8', 'AHNAK', 'TRRAP'])	1.3913355053021253e-14	CooccurringCooccurringCooccurring	DOCK8	AHNAK	TRRAP	11	Cooccurring	Cooccurring	0.2602564102564103
False	0	5	6	3	7	False	1	Cooccurring	254.0	26.542638193188903	0.08333333333333333	79.68678093642178	12.852706602648674	12	0	Cooccurring	40.16902793361129	False	0	inf	0.25	[6, 5, 7]	3	160.67611173444516	False	6.2	8383	set(['DOCK8', 'KIF1B', 'TRRAP'])	2.0308307726588211e-16	CooccurringCooccurringCooccurring	DOCK8	KIF1B	TRRAP	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	6	6	3	7	False	0	Cooccurring	254.0	26.25049765900342	0.0	84.64248394671726	14.029140985643744	13	0	Cooccurring	39.730817132333065	False	0	inf	0.23076923076923078	[6, 6, 7]	3	172.16687424010993	False	6.033333333333334	8385	set(['DOCK8', 'ATP10B', 'TRRAP'])	8.0637635928726157e-16	CooccurringCooccurringCooccurring	DOCK8	ATP10B	TRRAP	9	Cooccurring	Cooccurring	0.3111111111111111
False	0	11	6	2	7	False	5	Cooccurring	329.0	25.915712493421484	0.29411764705882354	111.72589961528274	20.191427641316157	17	0	Cooccurring	41.53516724226512	False	0	inf	0.11764705882352941	[6, 11, 7]	3	353.04892155925353	False	5.533333333333334	8386	set(['DOCK8', 'HSPG2', 'TRRAP'])	5.2896173059115578e-14	CooccurringCooccurringCooccurring	DOCK8	HSPG2	TRRAP	13	Cooccurring	Cooccurring	0.23809523809523805
False	0	6	6	3	7	False	0	Cooccurring	254.0	25.096444161842467	0.0	73.02963365353993	10.63538354177766	12	0	Cooccurring	38.0945753971438	False	0	inf	0.25	[6, 6, 7]	3	152.3783015885752	False	6.866666666666667	8390	set(['C12orf35', 'DOCK8', 'TRRAP'])	2.5466238166777199e-18	CooccurringCooccurringCooccurring	C12orf35	DOCK8	TRRAP	9	Cooccurring	Cooccurring	0.3666666666666667
False	0	8	6	3	7	False	2	Cooccurring	254.0	26.048354488168602	0.14285714285714285	85.59269473622602	13.100922663708063	14	0	Cooccurring	39.52244088663301	False	0	inf	0.21428571428571427	[6, 8, 7]	3	184.43805747095405	False	6.533333333333334	8393	set(['DOCK8', 'ADCY1', 'TRRAP'])	3.2848897599053672e-17	CooccurringCooccurringCooccurring	DOCK8	ADCY1	TRRAP	10	Cooccurring	Cooccurring	0.3166666666666667
False	0	5	6	2	5	False	1	Cooccurring	328.5	25.65544087437321	0.08333333333333333	111.07315960258295	26.237754236830618	12	0	Cooccurring	38.513834317527504	False	0	inf	0.16666666666666666	[6, 5, 5]	3	231.08300590516504	False	4.233333333333333	8396	set(['SIM2', 'BCL9', 'LRP4'])	1.268690112327146e-10	CooccurringCooccurringCooccurring	SIM2	BCL9	LRP4	8	Cooccurring	Cooccurring	0.23148148148148148
False	0	14	11	3	7	False	3	Cooccurring	203.66666666666666	23.607481269154505	0.12	127.8540417998634	23.823734496868955	25	0	Cooccurring	35.71535035945411	False	0	inf	0.12	[11, 14, 7]	3	297.6279196621176	False	5.366666666666667	8397	set(['MXRA5', 'RELN', 'DSG4'])	4.9328903686805407e-13	CooccurringCooccurringCooccurring	MXRA5	RELN	DSG4	18	Cooccurring	Cooccurring	0.18571428571428572
False	0	6	5	3	11	False	1	Cooccurring	272.6666666666667	26.272508665382777	0.0625	102.7196718954069	17.609086610641185	16	0	Cooccurring	39.71518379333208	False	0	inf	0.1875	[5, 6, 11]	3	211.81431356443775	False	5.833333333333333	8401	set(['PCDHB3', 'DOCK8', 'HSPG2'])	4.419240578865033e-15	CooccurringCooccurringCooccurring	PCDHB3	DOCK8	HSPG2	11	Cooccurring	Cooccurring	0.2733516483516483
False	0	6	5	3	6	False	1	Cooccurring	272.6666666666667	25.28197348102759	0.09090909090909091	70.27251279127165	11.154367109725658	11	0	Cooccurring	38.22938101679929	False	0	inf	0.2727272727272727	[5, 6, 6]	3	140.1743970615974	False	6.3	8403	set(['PCDHB3', 'DOCK8', 'IGHMBP2'])	6.6662522208531694e-17	CooccurringCooccurringCooccurring	PCDHB3	DOCK8	IGHMBP2	8	Cooccurring	Cooccurring	0.3611111111111111
False	0	5	5	2	6	False	0	Cooccurring	356.5	25.56045522475848	0.0	79.58093788565809	13.961568050115453	10	0	Cooccurring	39.58182466773	False	0	inf	0.2	[5, 5, 6]	3	197.90912333864998	False	5.7	8404	set(['PCDHB3', 'ST14', 'DOCK8'])	3.9873302123688523e-15	CooccurringCooccurringCooccurring	PCDHB3	ST14	DOCK8	8	Cooccurring	Cooccurring	0.3333333333333333
False	0	7	5	3	6	False	2	Cooccurring	272.6666666666667	25.359152771884037	0.16666666666666666	76.11486403389112	12.276590973208245	12	0	Cooccurring	38.34514995308397	False	0	inf	0.25	[5, 7, 6]	3	153.38059981233587	False	6.2	8406	set(['PCDHB3', 'SMARCA1', 'DOCK8'])	2.0308307726588211e-16	CooccurringCooccurringCooccurring	PCDHB3	SMARCA1	DOCK8	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	6	5	2	5	False	1	Cooccurring	356.5	26.04514139918587	0.1	81.19655846708274	14.245010257382937	10	0	Cooccurring	40.30885392937109	False	0	inf	0.2	[5, 6, 5]	3	201.54426964685544	False	5.7	8408	set(['PCDHB3', 'DOCK8', 'SMARCA4'])	3.9873302123688523e-15	CooccurringCooccurringCooccurring	PCDHB3	DOCK8	SMARCA4	8	Cooccurring	Cooccurring	0.3333333333333333
False	0	5	6	3	6	False	1	Cooccurring	272.6666666666667	25.85672953513668	0.09090909090909091	71.9009882779141	11.412855282208588	11	0	Cooccurring	39.09151509796293	False	0	inf	0.2727272727272727	[6, 5, 6]	3	143.33555535919743	False	6.3	8409	set(['CACNA1H', 'PCDHB3', 'DOCK8'])	6.6662522208531694e-17	CooccurringCooccurringCooccurring	CACNA1H	PCDHB3	DOCK8	8	Cooccurring	Cooccurring	0.3611111111111111
False	0	6	5	3	11	False	1	Cooccurring	272.6666666666667	25.390818573456613	0.06666666666666667	86.64118672951851	13.261406132069158	15	0	Cooccurring	38.65673754638931	False	0	inf	0.2	[5, 6, 11]	3	193.28368773194654	False	6.533333333333334	8410	set(['PCDHB3', 'DOCK8', 'SLIT3'])	3.7387238465769126e-17	CooccurringCooccurringCooccurring	PCDHB3	DOCK8	SLIT3	11	Cooccurring	Cooccurring	0.3044871794871795
False	0	6	5	3	6	False	1	Cooccurring	272.6666666666667	25.392930010181896	0.09090909090909091	70.58688962387554	11.204268194265959	11	0	Cooccurring	38.395815810530756	False	0	inf	0.2727272727272727	[5, 6, 6]	3	140.7846579719461	False	6.3	8419	set(['PCDHB3', 'ATP2B3', 'DOCK8'])	6.6662522208531694e-17	CooccurringCooccurringCooccurring	PCDHB3	ATP2B3	DOCK8	8	Cooccurring	Cooccurring	0.3611111111111111
False	0	5	5	3	6	False	0	Cooccurring	272.6666666666667	24.448361280003507	0.0	62.59053213380408	9.678948268114034	10	0	Cooccurring	36.97896271526317	False	0	inf	0.3	[5, 5, 6]	3	123.26320905087725	False	6.466666666666666	8420	set(['ZAN', 'PCDHB3', 'DOCK8'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	ZAN	PCDHB3	DOCK8	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	6	5	3	5	False	1	Cooccurring	272.6666666666667	25.60883638826626	0.1	65.49171990446096	10.127585552236233	10	0	Cooccurring	38.7196753776573	False	0	inf	0.3	[5, 6, 5]	3	129.06558459219102	False	6.466666666666666	8421	set(['PCDHB3', 'DOCK8', 'FHOD3'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	PCDHB3	DOCK8	FHOD3	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	6	5	3	6	False	1	Cooccurring	272.6666666666667	25.730863142928243	0.09090909090909091	71.54436683332351	11.356248703702144	11	0	Cooccurring	38.90271550965028	False	0	inf	0.2727272727272727	[5, 6, 6]	3	142.64329020205102	False	6.3	8422	set(['PCDHB3', 'DOCK8', 'PTPRS'])	6.6662522208531694e-17	CooccurringCooccurringCooccurring	PCDHB3	DOCK8	PTPRS	8	Cooccurring	Cooccurring	0.3611111111111111
False	0	6	5	3	8	False	1	Cooccurring	272.6666666666667	25.224212345698664	0.08333333333333333	71.38459220178	10.497734147320587	12	0	Cooccurring	38.40682820475238	False	0	inf	0.25	[5, 6, 8]	3	153.62731281900952	False	6.8	8423	set(['PCDHB3', 'DOCK8', 'ADCY1'])	2.7270595373491469e-18	CooccurringCooccurringCooccurring	PCDHB3	DOCK8	ADCY1	9	Cooccurring	Cooccurring	0.3583333333333334
False	0	6	5	3	5	False	1	Cooccurring	272.6666666666667	24.44836128000351	0.1	62.59053213380408	9.678948268114034	10	0	Cooccurring	36.97896271526317	False	0	inf	0.3	[5, 6, 5]	3	123.26320905087725	False	6.466666666666666	8425	set(['PCDHB3', 'DOCK8', 'C2orf55'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	PCDHB3	DOCK8	C2orf55	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	6	5	3	7	False	1	Cooccurring	272.6666666666667	25.782512471719148	0.08333333333333333	77.45550308336898	12.492823077962738	12	0	Cooccurring	38.98018950283664	False	0	inf	0.25	[5, 6, 7]	3	155.92075801134655	False	6.2	8426	set(['PCDHB3', 'DOCK8', 'SCN5A'])	2.0308307726588211e-16	CooccurringCooccurringCooccurring	PCDHB3	DOCK8	SCN5A	9	Cooccurring	Cooccurring	0.3361111111111111
False	0	5	6	2	5	False	1	Cooccurring	288.0	21.767040652672836	0.08333333333333333	94.32079027671445	22.280501640168765	12	0	Cooccurring	32.58423628690806	False	0	inf	0.16666666666666666	[6, 5, 5]	3	195.50541772144837	False	4.233333333333333	8431	set(['ECEL1', 'ZNF536', 'SRMS'])	1.268690112327146e-10	CooccurringCooccurringCooccurring	ECEL1	ZNF536	SRMS	8	Cooccurring	Cooccurring	0.23148148148148148
False	0	5	6	2	5	False	1	Cooccurring	356.5	26.37553772406302	0.09090909090909091	98.69711326489814	19.87190199964392	11	0	Cooccurring	40.22409195548698	False	0	inf	0.18181818181818182	[6, 5, 5]	3	221.2325057551784	False	4.966666666666667	8432	set(['CACNA1H', 'PCDHB3', 'CFTR'])	7.1124443161374999e-13	CooccurringCooccurringCooccurring	CACNA1H	PCDHB3	CFTR	8	Cooccurring	Cooccurring	0.2824074074074074
False	0	8	6	2	5	False	2	Cooccurring	356.5	26.009079616151073	0.14285714285714285	119.54254654210759	25.616259973308768	14	0	Cooccurring	41.12138274911623	False	0	inf	0.14285714285714285	[6, 8, 5]	3	287.8496792438136	False	4.666666666666667	8433	set(['CACNA1H', 'CHD5', 'CFTR'])	1.0954776783589471e-11	CooccurringCooccurringCooccurring	CACNA1H	CHD5	CFTR	10	Cooccurring	Cooccurring	0.22558922558922556
False	0	11	5	1	7	False	6	Cooccurring	553.0	21.411443525160475	0.375	102.13676268688471	20.42735253737694	16	0	Cooccurring	42.186810038804744	False	0	inf	0.0625	[5, 11, 7]	3	674.9889606208759	False	5.0	8452	set(['HOMER1', 'FAT2', 'POM121L12'])	1.909735262993761e-12	CooccurringCooccurringCooccurring	HOMER1	FAT2	POM121L12	12	Cooccurring	Cooccurring	0.21025641025641026
False	0	6	5	3	5	False	1	Cooccurring	203.33333333333334	21.606868909074574	0.1	55.15639630790244	8.529339635242646	10	0	Cooccurring	32.51835237133021	False	0	inf	0.3	[5, 6, 5]	3	108.39450790443404	False	6.466666666666666	8458	set(['HFM1', 'PTPN11', 'NOS3'])	1.675342910624475e-17	CooccurringCooccurringCooccurring	HFM1	PTPN11	NOS3	7	Cooccurring	Cooccurring	0.39285714285714285
False	0	5	6	2	7	False	1	Cooccurring	285.5	22.187466997339765	0.08333333333333333	82.03179736411101	14.914872248020185	12	0	Cooccurring	33.301306274931086	False	0	inf	0.16666666666666666	[6, 5, 7]	3	199.80783764958653	False	5.5	8459	set(['PTPN11', 'NOS3', 'AKAP13'])	2.8959920637307585e-14	CooccurringCooccurringCooccurring	PTPN11	NOS3	AKAP13	9	Cooccurring	Cooccurring	0.2916666666666667
False	0	5	6	2	6	False	1	Cooccurring	296.0	23.243137158664705	0.08333333333333333	95.56686563259738	19.5034419658362	12	0	Cooccurring	35.7126161766619	False	0	inf	0.16666666666666666	[6, 5, 6]	3	214.27569705997144	False	4.9	8460	set(['PTPN11', 'NOS3', 'FBN1'])	1.5898812628158752e-12	CooccurringCooccurringCooccurring	PTPN11	NOS3	FBN1	9	Cooccurring	Cooccurring	0.2657407407407408
False	0	5	5	2	5	False	0	Cooccurring	328.5	25.186817454628294	0.0	100.74726981851317	23.429597632212367	11	0	Cooccurring	37.81089918791013	False	0	inf	0.18181818181818182	[5, 5, 5]	3	207.9599455335057	False	4.3	8463	set(['RPGRIP1L', 'C21orf58', 'MSH6'])	5.670277888745538e-11	CooccurringCooccurringCooccurring	RPGRIP1L	C21orf58	MSH6	8	Cooccurring	Cooccurring	0.25
False	0	5	7	3	5	False	2	Cooccurring	231.33333333333334	23.60340566488719	0.18181818181818182	65.6310053355671	10.362790316142174	11	0	Cooccurring	35.502802777809805	False	0	inf	0.2727272727272727	[7, 5, 5]	3	130.17694351863597	False	6.333333333333333	8474	set(['TIAM2', 'ZNF599', 'MSH6'])	5.1091996144160529e-17	CooccurringCooccurringCooccurring	TIAM2	ZNF599	MSH6	8	Cooccurring	Cooccurring	0.36507936507936506
False	0	5	5	2	5	False	0	Cooccurring	328.5	24.775231432335193	0.0	86.15289658160458	17.003861167421956	10	0	Cooccurring	38.27915431402893	False	0	inf	0.2	[5, 5, 5]	3	191.39577157014463	False	5.066666666666666	8475	set(['OTOA', 'ZNF599', 'MSH6'])	2.38246128517579e-13	CooccurringCooccurringCooccurring	OTOA	ZNF599	MSH6	7	Cooccurring	Cooccurring	0.30952380952380953
False	0	5	7	3	5	False	2	Cooccurring	231.33333333333334	23.681970185338077	0.18181818181818182	65.86669889691976	10.400005088987331	11	0	Cooccurring	35.62064955848613	False	0	inf	0.2727272727272727	[7, 5, 5]	3	130.60904838111583	False	6.333333333333333	8476	set(['MYH9', 'ZNF599', 'MSH6'])	5.1091996144160529e-17	CooccurringCooccurringCooccurring	MYH9	ZNF599	MSH6	8	Cooccurring	Cooccurring	0.36507936507936506
False	0	5	6	2	5	False	1	Cooccurring	295.0	24.22273193676192	0.09090909090909091	92.1698558233716	18.433971164674322	11	0	Cooccurring	36.35684218919735	False	0	inf	0.18181818181818182	[6, 5, 5]	3	199.96263204058542	False	5.0	8478	set(['BSN', 'ZNF599', 'MSH6'])	5.3306118938263443e-13	CooccurringCooccurringCooccurring	BSN	ZNF599	MSH6	8	Cooccurring	Cooccurring	0.291005291005291
False	0	5	7	2	5	False	2	Cooccurring	328.5	24.19483146732129	0.2	67.40528274286939	10.642939380453061	10	0	Cooccurring	39.43590455077455	False	0	inf	0.2	[7, 5, 5]	3	197.17952275387276	False	6.333333333333333	8479	set(['SPEN', 'ZNF599', 'MSH6'])	5.1091996144160529e-17	CooccurringCooccurringCooccurring	SPEN	ZNF599	MSH6	8	Cooccurring	Cooccurring	0.36507936507936506
False	0	5	9	3	5	False	4	Cooccurring	231.33333333333334	23.88220357924511	0.3076923076923077	77.20965647237645	12.588530946583118	13	0	Cooccurring	35.92099964934668	False	0	inf	0.23076923076923078	[9, 5, 5]	3	155.65766514716896	False	6.133333333333333	8482	set(['FLNA', 'ZNF599', 'MSH6'])	2.9182069895295951e-16	CooccurringCooccurringCooccurring	FLNA	ZNF599	MSH6	9	Cooccurring	Cooccurring	0.3246753246753247
False	0	11	7	3	5	False	4	Cooccurring	253.33333333333334	24.2865847999267	0.23529411764705882	99.95931827128511	17.53672250373423	17	0	Cooccurring	36.504772637652344	False	0	inf	0.17647058823529413	[7, 11, 5]	3	206.86037828002995	False	5.7	8485	set(['WBSCR17', 'CABIN1', 'KANK1'])	1.3392126270964801e-14	CooccurringCooccurringCooccurring	WBSCR17	CABIN1	KANK1	12	Cooccurring	Cooccurring	0.2547008547008547
False	0	11	8	3	5	False	3	Cooccurring	253.33333333333334	24.997503995988783	0.16666666666666666	108.34209140267126	19.462651150180466	18	0	Cooccurring	37.57115143174547	False	0	inf	0.16666666666666666	[8, 11, 5]	3	225.42690859047283	False	5.566666666666666	8486	set(['COL11A2', 'CABIN1', 'KANK1'])	3.3924416655572811e-14	CooccurringCooccurringCooccurring	COL11A2	CABIN1	KANK1	13	Cooccurring	Cooccurring	0.23942307692307693
False	0	11	7	3	5	False	4	Cooccurring	253.33333333333334	25.283465424287424	0.23529411764705882	103.94684076872802	18.23628785416281	17	0	Cooccurring	38.00009357419343	False	0	inf	0.17647058823529413	[7, 11, 5]	3	215.3338635870961	False	5.7	8489	set(['ITPR3', 'CABIN1', 'KANK1'])	1.3392126270964801e-14	CooccurringCooccurringCooccurring	ITPR3	CABIN1	KANK1	12	Cooccurring	Cooccurring	0.2547008547008547
False	0	6	11	3	7	False	5	Cooccurring	272.6666666666667	25.428682564986435	0.29411764705882354	98.82983177350906	15.85505322569664	17	0	Cooccurring	39.96246246194278	False	0	inf	0.17647058823529413	[11, 6, 7]	3	226.45395395100905	False	6.233333333333333	8493	set(['HSPG2', 'PTPRS', 'MYT1'])	4.4750716798377079e-16	CooccurringCooccurringCooccurring	HSPG2	PTPRS	MYT1	12	Cooccurring	Cooccurring	0.2692307692307692
False	0	6	7	3	7	False	1	Cooccurring	272.6666666666667	25.524005217624506	0.07142857142857142	87.8749154099662	14.810379001679697	14	0	Cooccurring	38.592428621694665	False	0	inf	0.21428571428571427	[7, 6, 7]	3	180.09800023457512	False	5.933333333333334	8495	set(['SMARCA1', 'PTPRS', 'MYT1'])	2.451405558691313e-15	CooccurringCooccurringCooccurring	SMARCA1	PTPRS	MYT1	10	Cooccurring	Cooccurring	0.29090909090909095
False	0	6	6	3	7	False	0	Cooccurring	272.6666666666667	26.021581980877148	0.0	83.79942316744997	13.88940715482596	13	0	Cooccurring	39.33879376657363	False	0	inf	0.23076923076923078	[6, 6, 7]	3	170.46810632181905	False	6.033333333333334	8498	set(['CACNA1H', 'PTPRS', 'MYT1'])	8.0637635928726167e-16	CooccurringCooccurringCooccurring	CACNA1H	PTPRS	MYT1	9	Cooccurring	Cooccurring	0.3111111111111111
